method,url,controller_class,handler_method,request_dto,response_dto,auth_required,backend_file,handler_line
GET,/v1/branches/children/{parentCode},BranchController,getChildren,,List<Branch,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/branch/controller/BranchController.java,46
GET,/v1/branches/region/{regionCode},BranchController,getRegion,,List<Branch,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/branch/controller/BranchController.java,52
GET,/v1/branches/type/{type},BranchController,getByType,,List<Branch,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/branch/controller/BranchController.java,58
PUT,/v1/branches/{id},BranchController,update,Branch,Branch,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/branch/controller/BranchController.java,64
POST,/v1/branches/{id}/close,BranchController,close,,Branch,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/branch/controller/BranchController.java,70
POST,/v1/project-finance/{code}/milestones,ProjectFinanceController,addMilestone,ProjectMilestone,ProjectMilestone,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/projectfinance/controller/ProjectFinanceController.java,38
POST,/v1/project-finance/milestones/{milestoneCode}/complete,ProjectFinanceController,completeMilestone,,ProjectMilestone,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/projectfinance/controller/ProjectFinanceController.java,44
GET,/v1/project-finance/status/{status},ProjectFinanceController,getByStatus,,List<ProjectFinanceFacility,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/projectfinance/controller/ProjectFinanceController.java,50
GET,/v1/project-finance/{code}/milestones,ProjectFinanceController,getMilestones,,List<ProjectMilestone,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/projectfinance/controller/ProjectFinanceController.java,56
GET,/v1/cards/disputes/{id},CardDisputeController,get,,CardDispute,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/card/dispute/CardDisputeController.java,44
GET,/v1/cards/disputes/customer/{customerId},CardDisputeController,getCustomerDisputes,,List<CardDispute,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/dispute/CardDisputeController.java,50
GET,/v1/cards/disputes/status/{status},CardDisputeController,getByStatus,,List<CardDispute,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/card/dispute/CardDisputeController.java,58
POST,/v1/cards/disputes/sla-check,CardDisputeController,slaCheck,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/card/dispute/CardDisputeController.java,107
GET,/v1/cards/disputes/dashboard,CardDisputeController,dashboard,,CardDisputeService.DisputeDashboard,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/card/dispute/CardDisputeController.java,113
GET,/v1/cards/{id},CardController,getCard,,Card,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','CBS_VIEWER'",/src/main/java/com/cbs/card/controller/CardController.java,52
GET,/v1/cards/customer/{customerId},CardController,getCustomerCards,,List<Card,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','CBS_VIEWER'",/src/main/java/com/cbs/card/controller/CardController.java,58
POST,/v1/cards/{id}/activate,CardController,activate,,Card,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/card/controller/CardController.java,66
POST,/v1/cards/{id}/block,CardController,block,,Card,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/controller/CardController.java,72
POST,/v1/cards/{id}/hotlist,CardController,hotlist,,Card,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/controller/CardController.java,78
PATCH,/v1/cards/{id}/controls,CardController,updateControls,,Card,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/controller/CardController.java,84
POST,/v1/cards/transactions/{txnId}/dispute,CardController,dispute,,CardTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/controller/CardController.java,106
GET,/v1/cards/{cardId}/transactions,CardController,getTransactions,,List<CardTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','CBS_VIEWER'",/src/main/java/com/cbs/card/controller/CardController.java,112
GET,/v1/cards/tokens/card/{cardId},CardTokenController,getCardTokens,,List<CardToken,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/tokenisation/CardTokenController.java,33
GET,/v1/cards/tokens/customer/{customerId},CardTokenController,getCustomerTokens,,List<CardToken,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/tokenisation/CardTokenController.java,39
POST,/v1/cards/tokens/{tokenId}/suspend,CardTokenController,suspend,,CardToken,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/tokenisation/CardTokenController.java,45
POST,/v1/cards/tokens/{tokenId}/resume,CardTokenController,resume,,CardToken,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/tokenisation/CardTokenController.java,51
POST,/v1/cards/tokens/{tokenId}/deactivate,CardTokenController,deactivate,,CardToken,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/card/tokenisation/CardTokenController.java,57
POST,/v1/product-factory/templates,ProductFactoryController,create,ProductTemplate,ProductTemplate,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productfactory/controller/ProductFactoryController.java,29
POST,/v1/product-factory/templates/{id}/submit,ProductFactoryController,submit,,ProductTemplate,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productfactory/controller/ProductFactoryController.java,35
POST,/v1/product-factory/templates/{id}/approve,ProductFactoryController,approve,,ProductTemplate,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productfactory/controller/ProductFactoryController.java,41
POST,/v1/product-factory/templates/{id}/activate,ProductFactoryController,activate,,ProductTemplate,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productfactory/controller/ProductFactoryController.java,47
GET,/v1/product-factory/templates/active,ProductFactoryController,getActive,,List<ProductTemplate,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/productfactory/controller/ProductFactoryController.java,60
GET,/v1/product-factory/templates/category/{category},ProductFactoryController,getByCategory,,List<ProductTemplate,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/productfactory/controller/ProductFactoryController.java,66
POST,/v1/market-making/{code}/activity,MarketMakingController,recordDailyActivity,MarketMakingActivity,MarketMakingActivity,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketmaking/controller/MarketMakingController.java,32
GET,/v1/market-making/active,MarketMakingController,getActiveMandates,,List<MarketMakingMandate,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketmaking/controller/MarketMakingController.java,38
GET,/v1/market-making/{code}/performance,MarketMakingController,getMandatePerformance,,List<MarketMakingActivity,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketmaking/controller/MarketMakingController.java,44
GET,/v1/market-making/obligation-compliance,MarketMakingController,getObligationComplianceReport,,List<MarketMakingActivity,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketmaking/controller/MarketMakingController.java,50
POST,/v1/market-making/{code}/suspend,MarketMakingController,suspendMandate,,MarketMakingMandate,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketmaking/controller/MarketMakingController.java,56
GET,/v1/interbank-relationships/type/{type},InterbankRelationshipController,byType,,List<InterbankRelationship,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/interbankrel/controller/InterbankRelationshipController.java,30
POST,/v1/investment-portfolios/{code}/holdings,InvestmentPortfolioController,addHolding,PortfolioHolding,PortfolioHolding,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/investportfolio/controller/InvestmentPortfolioController.java,36
POST,/v1/investment-portfolios/{code}/valuate,InvestmentPortfolioController,valuate,,InvestPortfolio,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/investportfolio/controller/InvestmentPortfolioController.java,43
GET,/v1/investment-portfolios/{code},InvestmentPortfolioController,getByCode,,InvestPortfolio,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/investportfolio/controller/InvestmentPortfolioController.java,49
GET,/v1/investment-portfolios/customer/{customerId},InvestmentPortfolioController,getByCustomer,,List<InvestPortfolio,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/investportfolio/controller/InvestmentPortfolioController.java,55
GET,/v1/investment-portfolios/{code}/holdings,InvestmentPortfolioController,getHoldings,,List<PortfolioHolding,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/investportfolio/controller/InvestmentPortfolioController.java,61
GET,/v1/treasury-analytics/{currency},TreasuryAnalyticsController,history,,List<TreasuryAnalyticsSnapshot,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/treasuryanalytics/controller/TreasuryAnalyticsController.java,11
GET,/v1/treasury-analytics/{currency},TreasuryAnalyticsController,history,,List<TreasuryAnalyticsSnapshot,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/treasuryanalytics/controller/TreasuryAnalyticsController.java,11
POST,/v1/trusts/{code}/distribute,TrustController,distribute,,TrustAccount,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/trustservices/controller/TrustController.java,46
GET,/v1/trusts/grantor/{grantorId},TrustController,getByGrantor,,List<TrustAccount,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/trustservices/controller/TrustController.java,53
GET,/v1/trusts/type/{type},TrustController,getByType,,List<TrustAccount,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/trustservices/controller/TrustController.java,59
POST,/v1/open-items/{code}/assign,OpenItemController,assign,,OpenItem,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/OpenItemController.java,23
POST,/v1/open-items/{code}/resolve,OpenItemController,resolve,,OpenItem,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/OpenItemController.java,27
GET,/v1/open-items/open,OpenItemController,getOpen,,List<OpenItem,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/OpenItemController.java,31
GET,/v1/open-items/assignee/{assignedTo},OpenItemController,getByAssignee,,List<OpenItem,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/OpenItemController.java,35
POST,/v1/open-items/update-aging,OpenItemController,updateAging,,Integer,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/openitem/controller/OpenItemController.java,39
POST,/v1/securities-fails/{ref}/escalate,SecuritiesFailController,escalate,,SecuritiesFail,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/SecuritiesFailController.java,27
POST,/v1/securities-fails/{ref}/buy-in,SecuritiesFailController,buyIn,,SecuritiesFail,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/SecuritiesFailController.java,33
POST,/v1/securities-fails/{ref}/penalty,SecuritiesFailController,penalty,,SecuritiesFail,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/SecuritiesFailController.java,39
POST,/v1/securities-fails/{ref}/resolve,SecuritiesFailController,resolve,,SecuritiesFail,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/SecuritiesFailController.java,46
GET,/v1/securities-fails/dashboard,SecuritiesFailController,dashboard,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/SecuritiesFailController.java,53
GET,/v1/securities-fails/counterparty-report,SecuritiesFailController,counterpartyReport,,"Map<String, Long","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openitem/controller/SecuritiesFailController.java,58
POST,/v1/pricing/discounts,PricingController,createDiscount,DiscountScheme,DiscountScheme,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,27
GET,/v1/pricing/discounts/active,PricingController,getActiveDiscounts,,List<DiscountScheme,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,34
POST,/v1/pricing/discounts/evaluate,PricingController,evaluateDiscount,,DiscountScheme,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,40
POST,/v1/pricing/special-pricing,PricingController,createSpecialPricing,SpecialPricingAgreement,SpecialPricingAgreement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,47
GET,/v1/pricing/special-pricing/customer/{customerId},PricingController,getCustomerSpecialPricing,,List<SpecialPricingAgreement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,55
PUT,/v1/pricing/special-pricing/{id}/review,PricingController,reviewSpecialPricing,,SpecialPricingAgreement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,62
GET,/v1/pricing/discounts/utilization,PricingController,getDiscountUtilization,,List<DiscountScheme,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fees/controller/PricingController.java,68
POST,/v1/financial-statements/{code}/approve,FinancialStatementController,approve,,FinancialStatement,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/finstatement/controller/FinancialStatementController.java,32
POST,/v1/financial-statements/{code}/calculate-ratios,FinancialStatementController,calculateRatios,,List<StatementRatio,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/finstatement/controller/FinancialStatementController.java,38
GET,/v1/financial-statements/customer/{id},FinancialStatementController,getByCustomer,,List<FinancialStatement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/finstatement/controller/FinancialStatementController.java,44
GET,/v1/financial-statements/{code}/ratios,FinancialStatementController,getRatios,,List<StatementRatio,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/finstatement/controller/FinancialStatementController.java,50
POST,/v1/sales-plans/{code}/targets,SalesPlanController,create,SalesPlan,SalesPlan,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/salesplan/controller/SalesPlanController.java,15
POST,/v1/sales-plans/targets/{code}/record,SalesPlanController,recordActual,,SalesTarget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/salesplan/controller/SalesPlanController.java,17
POST,/v1/sales-plans/targets/{code}/record,SalesPlanController,recordActual,,SalesTarget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/salesplan/controller/SalesPlanController.java,17
GET,/v1/sales-plans/region/{region},SalesPlanController,recordActual,,SalesTarget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/salesplan/controller/SalesPlanController.java,17
GET,/v1/sales-plans/officer/{id}/targets,SalesPlanController,getTargetsByOfficer,,List<SalesTarget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/salesplan/controller/SalesPlanController.java,19
GET,/v1/sales-plans/officer/{id}/targets,SalesPlanController,getTargetsByOfficer,,List<SalesTarget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/salesplan/controller/SalesPlanController.java,19
POST,/v1/biz-dev/{code}/approve,BizDevController,create,BizDevInitiative,BizDevInitiative,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/bizdev/controller/BizDevController.java,15
PATCH,/v1/biz-dev/{code}/progress,BizDevController,updateProgress,,BizDevInitiative,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bizdev/controller/BizDevController.java,19
POST,/v1/biz-dev/{code}/complete,BizDevController,updateProgress,,BizDevInitiative,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bizdev/controller/BizDevController.java,19
GET,/v1/biz-dev/status/{status},BizDevController,getByStatus,,List<BizDevInitiative,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bizdev/controller/BizDevController.java,23
POST,/v1/business-risk/{code}/complete,BizRiskModelController,create,BusinessRiskAssessment,BusinessRiskAssessment,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/bizriskmodel/controller/BizRiskModelController.java,12
GET,/v1/business-risk/domain/{domain},BizRiskModelController,getByDomain,,List<BusinessRiskAssessment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bizriskmodel/controller/BizRiskModelController.java,14
GET,/v1/business-risk/domain/{domain},BizRiskModelController,getByDomain,,List<BusinessRiskAssessment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bizriskmodel/controller/BizRiskModelController.java,14
GET,/v1/business-risk/rating/{rating},BizRiskModelController,getByDomain,,List<BusinessRiskAssessment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bizriskmodel/controller/BizRiskModelController.java,14
